selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,9,20,0.5468,0.5468,{'alpha': 9.05}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,10,20,0.5389,0.5468,{'alpha': 0.0151}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,11,20,0.5461,0.5468,{'alpha': 22.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,12,20,0.5467,0.5468,{'alpha': 7.46}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,13,20,0.5404,0.5468,{'alpha': 0.385}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,14,20,0.5461,0.5468,{'alpha': 15.8}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,15,20,0.5461,0.5468,{'alpha': 3.63}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,16,20,0.5394,0.5468,{'alpha': 0.115}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,17,20,0.5334,0.5468,{'alpha': 114.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,18,20,0.4968,0.5468,{'alpha': 457.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,19,20,0.5406,0.5468,{'alpha': 0.485}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,0,20,0.5239,0.5239,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,1,20,0.5275,0.5275,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,2,20,0.5136,0.5275,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,3,20,0.5467,0.5467,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,4,20,0.5513,0.5513,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,5,20,0.5378,0.5513,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,6,20,0.5387,0.5513,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,7,20,0.5536,0.5536,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,8,20,0.4925,0.5536,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,9,20,0.5498,0.5536,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,10,20,0.5426,0.5536,"{'learning_rate': 0.0273, 'max_depth': 4, 'n_estimators': 550, 'subsample': 0.509}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,11,20,0.5513,0.5536,"{'learning_rate': 0.0111, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.614}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,12,20,0.5571,0.5571,"{'learning_rate': 0.0107, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.547}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,13,20,0.5064,0.5571,"{'learning_rate': 0.097, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.507}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,14,20,0.5479,0.5571,"{'learning_rate': 0.0224, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.572}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,15,20,0.559,0.559,"{'learning_rate': 0.00686, 'max_depth': 3, 'n_estimators': 600, 'subsample': 0.543}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,16,20,0.5518,0.559,"{'learning_rate': 0.0063, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.822}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,17,20,0.5571,0.559,"{'learning_rate': 0.00805, 'max_depth': 6, 'n_estimators': 600, 'subsample': 0.549}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,18,20,0.5484,0.559,"{'learning_rate': 0.00419, 'max_depth': 6, 'n_estimators': 600, 'subsample': 0.655}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,19,20,0.5409,0.559,"{'learning_rate': 0.00221, 'max_depth': 7, 'n_estimators': 600, 'subsample': 0.708}"
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,0,20,0.5421,0.5421,{'alpha': 0.0419}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,1,20,0.5376,0.5421,{'alpha': 452.0}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,2,20,0.5427,0.5427,{'alpha': 13.3}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,3,20,0.5428,0.5428,{'alpha': 1.55}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,4,20,0.5421,0.5428,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,5,20,0.5421,0.5428,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,6,20,0.5421,0.5428,{'alpha': 0.000255}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,7,20,0.541,0.5428,{'alpha': 116.0}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,8,20,0.5428,0.5428,{'alpha': 1.61}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,9,20,0.5425,0.5428,{'alpha': 9.05}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,10,20,0.542,0.5428,{'alpha': 0.0942}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,11,20,0.5427,0.5428,{'alpha': 1.16}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,12,20,0.5426,0.5428,{'alpha': 1.36}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,13,20,0.542,0.5428,{'alpha': 0.019}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,14,20,0.5429,0.5429,{'alpha': 14.5}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,15,20,0.5433,0.5433,{'alpha': 34.1}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,16,20,0.5435,0.5435,{'alpha': 45.2}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,17,20,0.5369,0.5435,{'alpha': 647.0}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,18,20,0.5416,0.5435,{'alpha': 91.1}
outer_fold_2,2,6predictor_pr,ridge,6,nested,spearman,19,20,0.5435,0.5435,{'alpha': 18.4}
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,0,20,0.4683,0.4683,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,1,20,0.4793,0.4793,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,2,20,0.4982,0.4982,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,3,20,0.5258,0.5258,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,4,20,0.5272,0.5272,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,5,20,0.5156,0.5272,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,6,20,0.5121,0.5272,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,7,20,0.511,0.5272,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,8,20,0.4613,0.5272,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,9,20,0.5141,0.5272,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,10,20,0.4996,0.5272,"{'learning_rate': 0.0116, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,11,20,0.5185,0.5272,"{'learning_rate': 0.00853, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.604}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,12,20,0.5279,0.5279,"{'learning_rate': 0.00309, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.632}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,13,20,0.4948,0.5279,"{'learning_rate': 0.0172, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.659}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,14,20,0.5285,0.5285,"{'learning_rate': 0.00459, 'max_depth': 4, 'n_estimators': 250, 'subsample': 0.505}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,15,20,0.5308,0.5308,"{'learning_rate': 0.00373, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.531}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,16,20,0.5291,0.5308,"{'learning_rate': 0.00511, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.509}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,17,20,0.5259,0.5308,"{'learning_rate': 0.00206, 'max_depth': 6, 'n_estimators': 150, 'subsample': 0.543}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,18,20,0.524,0.5308,"{'learning_rate': 0.00594, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.822}"
outer_fold_2,2,6predictor_pr,xgboost,6,nested,spearman,19,20,0.508,0.5308,"{'learning_rate': 0.0316, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.567}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,0,20,0.529,0.529,{'alpha': 0.0419}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,1,20,0.5249,0.529,{'alpha': 452.0}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,2,20,0.5438,0.5438,{'alpha': 13.3}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,3,20,0.5354,0.5438,{'alpha': 1.55}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,4,20,0.5285,0.5438,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,5,20,0.5285,0.5438,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,6,20,0.5285,0.5438,{'alpha': 0.000255}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,7,20,0.5416,0.5438,{'alpha': 116.0}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,8,20,0.5355,0.5438,{'alpha': 1.61}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,9,20,0.5423,0.5438,{'alpha': 9.05}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,10,20,0.5288,0.5438,{'alpha': 0.0176}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,11,20,0.5454,0.5454,{'alpha': 22.0}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,12,20,0.5416,0.5454,{'alpha': 113.0}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,13,20,0.5438,0.5454,{'alpha': 14.4}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,14,20,0.5444,0.5454,{'alpha': 17.6}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,15,20,0.5291,0.5454,{'alpha': 0.074}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,16,20,0.5328,0.5454,{'alpha': 0.701}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,17,20,0.5217,0.5454,{'alpha': 618.0}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,18,20,0.5461,0.5461,{'alpha': 34.7}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,19,20,0.5377,0.5461,{'alpha': 3.21}
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,0,20,0.4572,0.4572,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,1,20,0.4731,0.4731,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,2,20,0.4782,0.4782,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,3,20,0.5217,0.5217,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,4,20,0.5144,0.5217,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,5,20,0.517,0.5217,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,6,20,0.5018,0.5217,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,7,20,0.5062,0.5217,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,8,20,0.4278,0.5217,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,9,20,0.5069,0.5217,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,10,20,0.5087,0.5217,"{'learning_rate': 0.00819, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,11,20,0.524,0.524,"{'learning_rate': 0.00429, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.64}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,12,20,0.5238,0.524,"{'learning_rate': 0.00305, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.571}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,13,20,0.5237,0.524,"{'learning_rate': 0.00329, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.509}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,14,20,0.4852,0.524,"{'learning_rate': 0.0182, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.607}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,15,20,0.5064,0.524,"{'learning_rate': 0.00625, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.826}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,16,20,0.5213,0.524,"{'learning_rate': 0.00235, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.555}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,17,20,0.4711,0.524,"{'learning_rate': 0.0165, 'max_depth': 6, 'n_estimators': 600, 'subsample': 0.675}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,18,20,0.5174,0.524,"{'learning_rate': 0.00165, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.652}"
outer_fold_2,2,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,19,20,0.5211,0.524,"{'learning_rate': 0.00649, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.741}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,0,20,0.5302,0.5302,{'alpha': 0.0419}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,1,20,0.5412,0.5412,{'alpha': 452.0}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,2,20,0.548,0.548,{'alpha': 13.3}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,3,20,0.5373,0.548,{'alpha': 1.55}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,4,20,0.5297,0.548,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,5,20,0.5297,0.548,{'alpha': 0.00124}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,6,20,0.5297,0.548,{'alpha': 0.000255}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,7,20,0.5501,0.5501,{'alpha': 116.0}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,8,20,0.5374,0.5501,{'alpha': 1.61}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,9,20,0.5462,0.5501,{'alpha': 9.05}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,10,20,0.537,0.5501,{'alpha': 711.0}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,11,20,0.5517,0.5517,{'alpha': 65.1}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,12,20,0.549,0.5517,{'alpha': 152.0}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,13,20,0.5519,0.5519,{'alpha': 45.7}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,14,20,0.5303,0.5519,{'alpha': 0.0603}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,15,20,0.5495,0.5519,{'alpha': 19.9}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,16,20,0.5319,0.5519,{'alpha': 0.276}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,17,20,0.5522,0.5522,{'alpha': 52.9}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,18,20,0.5397,0.5522,{'alpha': 2.44}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,19,20,0.5354,0.5522,{'alpha': 932.0}
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,0,20,0.4806,0.4806,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,1,20,0.5173,0.5173,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,2,20,0.4897,0.5173,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,3,20,0.536,0.536,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,4,20,0.5249,0.536,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,5,20,0.5347,0.536,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,6,20,0.5095,0.536,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,7,20,0.5157,0.536,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,8,20,0.4473,0.536,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,9,20,0.5143,0.536,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,10,20,0.5187,0.536,"{'learning_rate': 0.00819, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_2,2,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,11,20,0.5361,0.5361,"{'learning_rate': 0.00429, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.64}"
