dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,ridge,13,nested,spearman,5,10,0.0936,0.1924,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,ridge,13,nested,spearman,6,10,0.0938,0.1924,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,ridge,13,nested,spearman,7,10,0.1988,0.1988,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,ridge,13,nested,spearman,8,10,0.1307,0.1988,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,ridge,13,nested,spearman,9,10,0.1782,0.1988,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,0,10,0.0633,0.0633,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,1,10,0.0703,0.0703,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,2,10,0.0066,0.0703,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,3,10,0.1513,0.1513,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,4,10,0.1006,0.1513,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,5,10,0.1441,0.1513,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,6,10,0.1066,0.1513,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,7,10,0.1082,0.1513,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,8,10,0.0351,0.1513,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,chemical_descriptors,xgboost,13,nested,spearman,9,10,0.1144,0.1513,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,0,10,0.1305,0.1305,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,1,10,0.1797,0.1797,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,2,10,0.1893,0.1893,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,3,10,0.1512,0.1893,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,4,10,0.1281,0.1893,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,5,10,0.1281,0.1893,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,6,10,0.1281,0.1893,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,7,10,0.1896,0.1896,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,8,10,0.151,0.1896,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,ridge,19,nested,spearman,9,10,0.1833,0.1896,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,0,10,0.0641,0.0641,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,1,10,0.0671,0.0671,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,2,10,0.003,0.0671,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,3,10,0.1303,0.1303,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,4,10,0.1457,0.1457,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,5,10,0.1154,0.1457,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,6,10,0.0877,0.1457,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,7,10,0.13,0.1457,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,8,10,0.0384,0.1457,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_chemical_descriptors,xgboost,19,nested,spearman,9,10,0.1484,0.1484,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,0,10,0.0811,0.0811,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,1,10,0.175,0.175,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,2,10,0.169,0.175,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,3,10,0.1141,0.175,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,4,10,0.0787,0.175,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,5,10,0.0787,0.175,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,6,10,0.0785,0.175,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,7,10,0.1931,0.1931,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,8,10,0.1148,0.1931,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,ridge,35,nested,spearman,9,10,0.1615,0.1931,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,0,10,0.1,0.1,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,1,10,0.0658,0.1,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,2,10,0.0168,0.1,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,3,10,0.115,0.115,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,4,10,0.12,0.12,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,5,10,0.0865,0.12,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,6,10,0.1081,0.12,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,7,10,0.1325,0.1325,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,8,10,0.065,0.1325,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,outer_fold_4,4.0,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,xgboost,35,nested,spearman,9,10,0.1542,0.1542,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,0,10,-0.0069,-0.0069,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,1,10,-0.0024,-0.0024,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,2,10,-0.0041,-0.0024,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,3,10,-0.0073,-0.0024,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,4,10,-0.0071,-0.0024,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,5,10,-0.0071,-0.0024,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,6,10,-0.0071,-0.0024,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,7,10,0.0003,0.0003,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,8,10,-0.0073,0.0003,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,ridge,6,nested,spearman,9,10,-0.005,0.0003,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,0,10,-0.0102,-0.0102,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,1,10,-0.0151,-0.0102,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,2,10,0.0612,0.0612,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,3,10,0.0452,0.0612,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,4,10,0.0064,0.0612,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,5,10,0.0297,0.0612,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,6,10,0.0127,0.0612,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,7,10,0.0284,0.0612,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,8,10,0.0771,0.0771,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores,xgboost,6,nested,spearman,9,10,0.0189,0.0771,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,0,10,0.0274,0.0274,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,1,10,0.0268,0.0274,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,2,10,0.0277,0.0277,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,3,10,0.028,0.028,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,4,10,0.0278,0.028,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,5,10,0.0278,0.028,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,6,10,0.0278,0.028,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,7,10,0.0282,0.0282,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,8,10,0.028,0.0282,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,ridge,7,nested,spearman,9,10,0.0269,0.0282,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,0,10,-0.02,-0.02,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,1,10,0.0114,0.0114,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,2,10,0.0494,0.0494,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,3,10,0.0558,0.0558,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,4,10,0.0105,0.0558,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,5,10,0.0413,0.0558,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,6,10,0.0161,0.0558,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,7,10,0.0457,0.0558,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,8,10,-0.0522,0.0558,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_glide_uncertainty,xgboost,7,nested,spearman,9,10,0.0362,0.0558,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,0,10,0.047,0.047,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,1,10,0.0414,0.047,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,2,10,0.0467,0.047,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,3,10,0.0471,0.0471,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,4,10,0.0471,0.0471,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,5,10,0.0471,0.0471,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,6,10,0.0471,0.0471,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,7,10,0.0475,0.0475,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,8,10,0.0468,0.0475,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,ridge,6,nested,spearman,9,10,0.0467,0.0475,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,0,10,-0.0102,-0.0102,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,1,10,-0.0151,-0.0102,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,2,10,0.0612,0.0612,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,3,10,0.0452,0.0612,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,4,10,0.0064,0.0612,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,5,10,0.0297,0.0612,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,6,10,0.0127,0.0612,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,7,10,0.0284,0.0612,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,8,10,0.0771,0.0771,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_ranks,xgboost,6,nested,spearman,9,10,0.0189,0.0771,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,0,10,-0.0151,-0.0151,{'alpha': 0.0419}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,1,10,0.0286,0.0286,{'alpha': 452.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,2,10,0.0188,0.0286,{'alpha': 13.3}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,3,10,0.0005,0.0286,{'alpha': 1.55}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,4,10,-0.0148,0.0286,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,5,10,-0.0148,0.0286,{'alpha': 0.00124}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,6,10,-0.0147,0.0286,{'alpha': 0.000255}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,7,10,0.0304,0.0304,{'alpha': 116.0}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,8,10,-0.0005,0.0304,{'alpha': 1.61}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,ridge,12,nested,spearman,9,10,0.0165,0.0304,{'alpha': 9.05}
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,xgboost,12,nested,spearman,0,10,0.0171,0.0171,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,xgboost,12,nested,spearman,1,10,0.0046,0.0171,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,xgboost,12,nested,spearman,2,10,0.052,0.052,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
furin,furin_random_kfold_cv_nested_tuning,full_labeled_data,,method_scores_plus_method_ranks,xgboost,12,nested,spearman,3,10,0.0382,0.052,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
