dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params,param_alpha,param_log10_alpha,param_signature,feature_set_label,target_class_label
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,56,100,-0.0673,-0.0661,{'alpha': 0.0108},0.0108,-1.9665762445130504,alpha=0.0108,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,57,100,-0.0673,-0.0661,{'alpha': 0.0246},0.0246,-1.609064892896621,alpha=0.0246,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,58,100,-0.0664,-0.0661,{'alpha': 0.000785},0.000785,-3.1051303432547472,alpha=0.000785,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,59,100,-0.0668,-0.0661,{'alpha': 0.000172},0.000172,-3.764471553092451,alpha=0.000172,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,60,100,-0.0665,-0.0661,{'alpha': 0.00135},0.00135,-2.869666231504994,alpha=0.00135,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,61,100,-0.0661,-0.0661,{'alpha': 0.00491},0.00491,-2.3089185078770313,alpha=0.00491,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,62,100,-0.0667,-0.0661,{'alpha': 0.00734},0.00734,-2.1343039400839294,alpha=0.00734,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,63,100,-0.0661,-0.0661,{'alpha': 0.0046},0.0046,-2.337242168318426,alpha=0.0046,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,64,100,-0.0665,-0.0661,{'alpha': 0.00255},0.00255,-2.593459819566045,alpha=0.00255,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,65,100,-0.0673,-0.0661,{'alpha': 0.0117},0.0117,-1.9318141382538383,alpha=0.0117,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,66,100,-0.069,-0.0661,{'alpha': 0.0777},0.0777,-1.1095789811990857,alpha=0.0777,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,67,100,-0.0668,-0.0661,{'alpha': 0.00046},0.00046,-3.337242168318426,alpha=0.00046,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,68,100,-0.0665,-0.0661,{'alpha': 0.00209},0.00209,-2.679853713888946,alpha=0.00209,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,69,100,-0.0664,-0.0661,{'alpha': 0.00531},0.00531,-2.274905478918531,alpha=0.00531,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,70,100,-0.0676,-0.0661,{'alpha': 0.0273},0.0273,-1.563837352959244,alpha=0.0273,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,71,100,-0.0661,-0.0661,{'alpha': 0.00494},0.00494,-2.306273051076353,alpha=0.00494,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,72,100,-0.067,-0.0661,{'alpha': 0.00867},0.00867,-2.0619809025237896,alpha=0.00867,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,73,100,-0.0665,-0.0661,{'alpha': 0.00331},0.00331,-2.480172006224281,alpha=0.00331,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,74,100,-0.0665,-0.0661,{'alpha': 0.00132},0.00132,-2.87942606879415,alpha=0.00132,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,75,100,-0.0676,-0.0661,{'alpha': 0.0166},0.0166,-1.779891911959945,alpha=0.0166,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,76,100,-0.0673,-0.0661,{'alpha': 0.0338},0.0338,-1.4710832997223453,alpha=0.0338,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,77,100,-0.0664,-0.0661,{'alpha': 0.00562},0.00562,-2.250263684430939,alpha=0.00562,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,78,100,-0.0676,-0.0661,{'alpha': 0.0197},0.0197,-1.705533773838407,alpha=0.0197,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,79,100,-0.0664,-0.0661,{'alpha': 0.000938},0.000938,-3.0277971616209354,alpha=0.000938,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,80,100,-0.0664,-0.0661,{'alpha': 0.000668},0.000668,-3.175223537524454,alpha=0.000668,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,81,100,-0.0661,-0.0661,{'alpha': 0.00402},0.00402,-2.39577394691553,alpha=0.00402,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,82,100,-0.0664,-0.0661,{'alpha': 0.00664},0.00664,-2.1778319206319825,alpha=0.00664,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,83,100,-0.0665,-0.0661,{'alpha': 0.00231},0.00231,-2.6363880201078556,alpha=0.00231,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,84,100,-0.0661,-0.0661,{'alpha': 0.00445},0.00445,-2.3516399890190685,alpha=0.00445,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,85,100,-0.067,-0.0661,{'alpha': 0.00843},0.00843,-2.0741724253752576,alpha=0.00843,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,86,100,-0.0665,-0.0661,{'alpha': 0.0018},0.0018,-2.744727494896694,alpha=0.0018,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,87,100,-0.0676,-0.0661,{'alpha': 0.0143},0.0143,-1.8446639625349381,alpha=0.0143,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,88,100,-0.0665,-0.0661,{'alpha': 0.00287},0.00287,-2.5421181032660076,alpha=0.00287,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,89,100,-0.0661,-0.0661,{'alpha': 0.00421},0.00421,-2.3757179041643317,alpha=0.00421,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,90,100,-0.0673,-0.0661,{'alpha': 0.01},0.01,-2.0,alpha=0.01,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,91,100,-0.0664,-0.0661,{'alpha': 0.00569},0.00569,-2.2448877336049287,alpha=0.00569,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,92,100,-0.0664,-0.0661,{'alpha': 0.00529},0.00529,-2.2765443279648143,alpha=0.00529,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,93,100,-0.0665,-0.0661,{'alpha': 0.00135},0.00135,-2.869666231504994,alpha=0.00135,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,94,100,-0.0762,-0.0661,{'alpha': 5.4},5.4,0.7323937598229685,alpha=5.4,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,95,100,-0.0676,-0.0661,{'alpha': 0.0136},0.0136,-1.8664610916297826,alpha=0.0136,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,96,100,-0.0665,-0.0661,{'alpha': 0.00302},0.00302,-2.5199930570428495,alpha=0.00302,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,97,100,-0.0665,-0.0661,{'alpha': 0.00186},0.00186,-2.7304870557820835,alpha=0.00186,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,98,100,-0.067,-0.0661,{'alpha': 0.00856},0.00856,-2.067526235322847,alpha=0.00856,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,99,100,-0.0673,-0.0661,{'alpha': 0.0371},0.0371,-1.4306260903849541,alpha=0.0371,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,0,100,0.0097,0.0097,{'alpha': 0.0419},0.0419,-1.3777859770337046,alpha=0.0419,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,1,100,0.1117,0.1117,{'alpha': 452.0},452.0,2.655138434811382,alpha=452.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,2,100,0.0993,0.1117,{'alpha': 13.3},13.3,1.1238516409670858,alpha=13.3,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,3,100,0.0541,0.1117,{'alpha': 1.55},1.55,0.1903316981702915,alpha=1.55,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,4,100,0.0077,0.1117,{'alpha': 0.00124},0.00124,-2.906578314837765,alpha=0.00124,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,5,100,0.0077,0.1117,{'alpha': 0.00124},0.00124,-2.906578314837765,alpha=0.00124,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,6,100,0.0072,0.1117,{'alpha': 0.000255},0.000255,-3.593459819566045,alpha=0.000255,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,7,100,0.1175,0.1175,{'alpha': 116.0},116.0,2.0644579892269186,alpha=116.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,8,100,0.0556,0.1175,{'alpha': 1.61},1.61,0.20682587603184974,alpha=1.61,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,9,100,0.0907,0.1175,{'alpha': 9.05},9.05,0.9566485792052033,alpha=9.05,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,10,100,0.1107,0.1175,{'alpha': 613.0},613.0,2.787460474518415,alpha=613.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,11,100,0.1115,0.1175,{'alpha': 515.0},515.0,2.711807229041191,alpha=515.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,12,100,0.1101,0.1175,{'alpha': 51.7},51.7,1.7134905430939424,alpha=51.7,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,13,100,0.1185,0.1185,{'alpha': 124.0},124.0,2.093421685162235,alpha=124.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,14,100,0.1161,0.1185,{'alpha': 65.8},65.8,1.8182258936139555,alpha=65.8,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,15,100,0.0213,0.1185,{'alpha': 0.271},0.271,-0.5670307091255943,alpha=0.271,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,16,100,0.1125,0.1185,{'alpha': 59.0},59.0,1.7708520116421442,alpha=59.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,17,100,0.0768,0.1185,{'alpha': 3.99},3.99,0.6009728956867483,alpha=3.99,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,18,100,0.0135,0.1185,{'alpha': 0.103},0.103,-0.9871627752948278,alpha=0.103,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,19,100,0.1103,0.1185,{'alpha': 46.6},46.6,1.6683859166900001,alpha=46.6,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,20,100,0.1171,0.1185,{'alpha': 237.0},237.0,2.374748346010104,alpha=237.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,21,100,0.1184,0.1185,{'alpha': 123.0},123.0,2.089905111439398,alpha=123.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,22,100,0.1194,0.1194,{'alpha': 132.0},132.0,2.12057393120585,alpha=132.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,23,100,0.1016,0.1194,{'alpha': 16.9},16.9,1.2278867046136734,alpha=16.9,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,24,100,0.1151,0.1194,{'alpha': 929.0},929.0,2.968015713993642,alpha=929.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,25,100,0.1175,0.1194,{'alpha': 187.0},187.0,2.271841606536499,alpha=187.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,26,100,0.104,0.1194,{'alpha': 27.2},27.2,1.4345689040341987,alpha=27.2,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,27,100,0.076,0.1194,{'alpha': 3.86},3.86,0.5865873046717549,alpha=3.86,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,28,100,0.1175,0.1194,{'alpha': 165.0},165.0,2.2174839442139063,alpha=165.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,29,100,0.0285,0.1194,{'alpha': 0.424},0.424,-0.37263414340726736,alpha=0.424,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,30,100,0.0838,0.1194,{'alpha': 6.65},6.65,0.8228216453031046,alpha=6.65,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,31,100,0.1181,0.1194,{'alpha': 119.0},119.0,2.0755469613925306,alpha=119.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,32,100,0.1169,0.1194,{'alpha': 266.0},266.0,2.424881636631067,alpha=266.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,33,100,0.1165,0.1194,{'alpha': 100.0},100.0,2.0,alpha=100.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,34,100,0.1049,0.1194,{'alpha': 24.0},24.0,1.380211241711606,alpha=24.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,35,100,0.1145,0.1194,{'alpha': 897.0},897.0,2.952792443044092,alpha=897.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,36,100,0.1149,0.1194,{'alpha': 288.0},288.0,2.459392487759231,alpha=288.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,37,100,0.1005,0.1194,{'alpha': 13.7},13.7,1.1367205671564067,alpha=13.7,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,38,100,0.0082,0.1194,{'alpha': 0.00609},0.00609,-2.215382707367125,alpha=0.00609,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,39,100,0.1177,0.1194,{'alpha': 121.0},121.0,2.0827853703164503,alpha=121.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,40,100,0.0424,0.1194,{'alpha': 1.04},1.04,0.01703333929878037,alpha=1.04,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,41,100,0.1177,0.1194,{'alpha': 120.0},120.0,2.0791812460476247,alpha=120.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,42,100,0.1048,0.1194,{'alpha': 34.2},34.2,1.534026106056135,alpha=34.2,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,43,100,0.1102,0.1194,{'alpha': 469.0},469.0,2.6711728427150834,alpha=469.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,44,100,0.117,0.1194,{'alpha': 91.8},91.8,1.9628426812012425,alpha=91.8,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,45,100,0.1166,0.1194,{'alpha': 275.0},275.0,2.439332693830263,alpha=275.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,46,100,0.09,0.1194,{'alpha': 8.36},8.36,0.9222062774390164,alpha=8.36,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,47,100,0.1048,0.1194,{'alpha': 34.1},34.1,1.5327543789924978,alpha=34.1,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,48,100,0.1135,0.1194,{'alpha': 423.0},423.0,2.6263403673750423,alpha=423.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,49,100,0.1167,0.1194,{'alpha': 92.0},92.0,1.9637878273455553,alpha=92.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,50,100,0.0782,0.1194,{'alpha': 4.17},4.17,0.6201360549737575,alpha=4.17,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,51,100,0.1186,0.1194,{'alpha': 142.0},142.0,2.1522883443830563,alpha=142.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,52,100,0.1155,0.1194,{'alpha': 69.5},69.5,1.841984804590114,alpha=69.5,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,53,100,0.1026,0.1194,{'alpha': 18.0},18.0,1.255272505103306,alpha=18.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,54,100,0.1135,0.1194,{'alpha': 423.0},423.0,2.6263403673750423,alpha=423.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,55,100,0.1181,0.1194,{'alpha': 161.0},161.0,2.2068258760318495,alpha=161.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,56,100,0.1154,0.1194,{'alpha': 967.0},967.0,2.9854264740830017,alpha=967.0,Scores + Ranks + Rank summary,Furin
furin,furin_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,ridge,21,nested,spearman,57,100,0.1104,0.1194,{'alpha': 44.5},44.5,1.6483600109809315,alpha=44.5,Scores + Ranks + Rank summary,Furin
