dataset_label,target_class_label,model_type,parameter,parameter_label,comparison_name,feature_set_label,p,parameter_bin,parameter_bin_sort,parameter_bin_lower,parameter_bin_upper,median_tuning_score,trial_count
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.16845,88
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.1301,75
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.10495,62
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.0909,55
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.0843,65
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.0875,103
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.08015,104
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.0717,52
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.0219,49
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.0183,55
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.02305,44
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.0546,49
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.042300000000000004,44
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-3 to -2.69,-2.8452705507297233,-3.0,-2.6905411014594462,0.093,22
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-2.69 to -2.38,-2.535811652189169,-2.6905411014594462,-2.3810822029188925,0.14479999999999998,46
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-2.38 to -2.07,-2.226352753648616,-2.3810822029188925,-2.071623304378339,0.1928,97
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-2.07 to -1.76,-1.916893855108062,-2.071623304378339,-1.7621644058377852,0.1896,95
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-1.76 to -1.45,-1.6074349565675083,-1.7621644058377852,-1.4527055072972315,0.12735000000000002,48
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-1.45 to -1.14,-1.2979760580269546,-1.4527055072972315,-1.143246608756678,0.1145,47
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-1.14 to -0.834,-0.9885171594864011,-1.143246608756678,-0.8337877102161242,0.0594,63
furin,Furin,xgboost,log10_learning_rate,log10(learning rate),method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,-0.834 to -0.524,-0.6790582609458473,-0.8337877102161242,-0.5243288116755703,0.060950000000000004,82
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,2,2.0,2.0,2.0,0.11465,104
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,3,3.0,3.0,3.0,0.0861,89
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,4,4.0,4.0,4.0,0.10494999999999999,78
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,5,5.0,5.0,5.0,0.0825,44
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,6,6.0,6.0,6.0,0.0933,63
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,7,7.0,7.0,7.0,0.0906,48
furin,Furin,xgboost,max_depth,Max depth,method_ranks,Ranks,6,8,8.0,8.0,8.0,0.11365,74
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,2,2.0,2.0,2.0,0.11465,104
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,3,3.0,3.0,3.0,0.0861,89
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,4,4.0,4.0,4.0,0.10494999999999999,78
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,5,5.0,5.0,5.0,0.0825,44
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,6,6.0,6.0,6.0,0.0933,63
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,7,7.0,7.0,7.0,0.0906,48
furin,Furin,xgboost,max_depth,Max depth,method_scores,Scores,6,8,8.0,8.0,8.0,0.11365,74
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,2,2.0,2.0,2.0,0.146,107
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,3,3.0,3.0,3.0,0.0934,157
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,4,4.0,4.0,4.0,0.0932,108
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,5,5.0,5.0,5.0,0.086,55
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,6,6.0,6.0,6.0,0.0856,35
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,7,7.0,7.0,7.0,0.07725,22
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,8,8.0,8.0,8.0,0.05785,16
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,2,2.0,2.0,2.0,0.1074,145
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,3,3.0,3.0,3.0,0.0783,97
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,4,4.0,4.0,4.0,0.09065000000000001,60
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,5,5.0,5.0,5.0,0.1161,94
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,6,6.0,6.0,6.0,0.10025,44
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,7,7.0,7.0,7.0,0.0976,29
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks,Scores + Ranks,12,8,8.0,8.0,8.0,0.1024,31
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,2,2.0,2.0,2.0,0.0617,199
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,3,3.0,3.0,3.0,0.1113,101
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,4,4.0,4.0,4.0,0.13274999999999998,44
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,5,5.0,5.0,5.0,0.1069,35
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,6,6.0,6.0,6.0,0.0946,31
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,7,7.0,7.0,7.0,0.1253,49
furin,Furin,xgboost,max_depth,Max depth,chemical_descriptors,Chem. descriptors,13,8,8.0,8.0,8.0,0.1217,41
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,2,2.0,2.0,2.0,0.0967,33
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,3,3.0,3.0,3.0,0.1103,73
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,4,4.0,4.0,4.0,0.15015,84
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,5,5.0,5.0,5.0,0.15705,58
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,6,6.0,6.0,6.0,0.1538,61
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,7,7.0,7.0,7.0,0.18335,104
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,8,8.0,8.0,8.0,0.1335,87
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,2,2.0,2.0,2.0,0.01245,76
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,3,3.0,3.0,3.0,0.0167,65
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,4,4.0,4.0,4.0,0.1434,82
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,5,5.0,5.0,5.0,0.08510000000000001,52
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,6,6.0,6.0,6.0,0.0827,62
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,7,7.0,7.0,7.0,0.0642,73
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,8,8.0,8.0,8.0,0.05475,90
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,2,2.0,2.0,2.0,0.201,70
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,3,3.0,3.0,3.0,0.13815,42
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,4,4.0,4.0,4.0,0.1099,58
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,5,5.0,5.0,5.0,0.09405,70
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,6,6.0,6.0,6.0,0.1212,88
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,7,7.0,7.0,7.0,0.1172,95
furin,Furin,xgboost,max_depth,Max depth,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,8,8.0,8.0,8.0,0.0687,77
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,100,100.0,100.0,100.0,0.1729,61
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,150,150.0,150.0,150.0,0.0986,59
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,200,200.0,200.0,200.0,0.09345,46
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,250,250.0,250.0,250.0,0.0906,59
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,300,300.0,300.0,300.0,0.0966,49
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,350,350.0,350.0,350.0,0.09040000000000001,44
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,400,400.0,400.0,400.0,0.0928,49
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,450,450.0,450.0,450.0,0.1013,43
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,500,500.0,500.0,500.0,0.0965,40
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,550,550.0,550.0,550.0,0.0782,31
furin,Furin,xgboost,n_estimators,N estimators,method_ranks,Ranks,6,600,600.0,600.0,600.0,0.0634,19
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,100,100.0,100.0,100.0,0.1729,61
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,150,150.0,150.0,150.0,0.0986,59
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,200,200.0,200.0,200.0,0.09345,46
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,250,250.0,250.0,250.0,0.0906,59
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,300,300.0,300.0,300.0,0.0966,49
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,350,350.0,350.0,350.0,0.09040000000000001,44
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,400,400.0,400.0,400.0,0.0928,49
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,450,450.0,450.0,450.0,0.1013,43
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,500,500.0,500.0,500.0,0.0965,40
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,550,550.0,550.0,550.0,0.0782,31
furin,Furin,xgboost,n_estimators,N estimators,method_scores,Scores,6,600,600.0,600.0,600.0,0.0634,19
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,100,100.0,100.0,100.0,0.0739,37
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,150,150.0,150.0,150.0,0.0758,55
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,200,200.0,200.0,200.0,0.0807,46
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,250,250.0,250.0,250.0,0.07894999999999999,48
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,300,300.0,300.0,300.0,0.0986,76
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,350,350.0,350.0,350.0,0.1122,60
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,400,400.0,400.0,400.0,0.1197,49
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,450,450.0,450.0,450.0,0.1124,31
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,500,500.0,500.0,500.0,0.1238,37
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,550,550.0,550.0,550.0,0.12015,38
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_glide_uncertainty,Scores + Glide uncertainty,7,600,600.0,600.0,600.0,0.1052,23
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,100,100.0,100.0,100.0,0.0892,37
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,150,150.0,150.0,150.0,0.1099,51
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,200,200.0,200.0,200.0,0.1217,60
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,250,250.0,250.0,250.0,0.1113,50
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,300,300.0,300.0,300.0,0.10969999999999999,58
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,350,350.0,350.0,350.0,0.09645000000000001,52
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,400,400.0,400.0,400.0,0.0964,57
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,450,450.0,450.0,450.0,0.098,53
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,500,500.0,500.0,500.0,0.07515,36
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,550,550.0,550.0,550.0,0.07830000000000001,24
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks,Scores + Ranks,12,600,600.0,600.0,600.0,0.0567,22
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,100,100.0,100.0,100.0,0.1253,95
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,150,150.0,150.0,150.0,0.1204,76
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,200,200.0,200.0,200.0,0.1372,40
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,250,250.0,250.0,250.0,0.1439,41
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,300,300.0,300.0,300.0,0.1459,41
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,350,350.0,350.0,350.0,0.1317,29
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,400,400.0,400.0,400.0,0.1045,29
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,450,450.0,450.0,450.0,0.05215,26
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,500,500.0,500.0,500.0,0.0115,31
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,550,550.0,550.0,550.0,-0.0277,42
furin,Furin,xgboost,n_estimators,N estimators,chemical_descriptors,Chem. descriptors,13,600,600.0,600.0,600.0,-0.028650000000000002,50
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,100,100.0,100.0,100.0,0.0998,24
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,150,150.0,150.0,150.0,0.1212,38
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,200,200.0,200.0,200.0,0.1484,43
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,250,250.0,250.0,250.0,0.16375,54
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,300,300.0,300.0,300.0,0.1577,47
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,350,350.0,350.0,350.0,0.1648,32
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,400,400.0,400.0,400.0,0.14925,34
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,450,450.0,450.0,450.0,0.16385,34
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,500,500.0,500.0,500.0,0.171,43
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,550,550.0,550.0,550.0,0.1139,70
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_chemical_descriptors,Scores + Chem. descriptors,19,600,600.0,600.0,600.0,0.1136,81
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,100,100.0,100.0,100.0,0.0876,67
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,150,150.0,150.0,150.0,0.0908,95
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,200,200.0,200.0,200.0,0.0818,73
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,250,250.0,250.0,250.0,0.06,44
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,300,300.0,300.0,300.0,0.0511,31
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,350,350.0,350.0,350.0,0.025750000000000002,38
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,400,400.0,400.0,400.0,0.02,62
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,450,450.0,450.0,450.0,0.0133,37
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,500,500.0,500.0,500.0,0.0219,25
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,550,550.0,550.0,550.0,0.0185,17
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary,Scores + Ranks + Rank summary,21,600,600.0,600.0,600.0,0.0259,11
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,100,100.0,100.0,100.0,0.1399,43
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,150,150.0,150.0,150.0,0.1733,63
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,200,200.0,200.0,200.0,0.1091,59
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,250,250.0,250.0,250.0,0.12,69
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,300,300.0,300.0,300.0,0.1101,57
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,350,350.0,350.0,350.0,0.1076,33
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,400,400.0,400.0,400.0,0.0806,27
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,450,450.0,450.0,450.0,0.0629,27
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,500,500.0,500.0,500.0,0.08835,34
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,550,550.0,550.0,550.0,0.17704999999999999,44
furin,Furin,xgboost,n_estimators,N estimators,method_scores_plus_method_ranks_plus_rank_summary_plus_glide_uncertainty_plus_chemical_descriptors,Scores + Ranks + Rank summary + Glide uncertainty + Chem. descriptors,35,600,600.0,600.0,600.0,0.19145,44
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.5 to 0.562,0.53125,0.5,0.5625,0.08235,58
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.562 to 0.625,0.59375,0.5625,0.625,0.077,38
furin,Furin,xgboost,subsample,Subsample,method_ranks,Ranks,6,0.625 to 0.688,0.65625,0.625,0.6875,0.0587,36
