target_class,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,scaffold_assayed_fraction,n_assays,assayed_targets
furin,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],acyclic,1,0,0.0,0,
furin,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+],acyclic,1,0,0.0,0,
furin,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],acyclic,1,0,0.0,0,
furin,O=C(c1c(Sc2ccccc2)cc[nH]c1=O)N1Cc2ccccc2C1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12)N1CCCCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccccc2)nc2c1cnn2-c1ccccc1)[N+]1=C(Nc2ccccc2)SCCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccccc2)nc2c1cnn2Cc1ccncc1)N1CCC2(CC[NH2+]CC2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccccc2)nc2ccccc12)[N+]1=C(Nc2ccccc2)SCCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccccc2)nc2ccccc12)[N+]1=CSCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2cccs2)nc2ccccc12)[N+]1=CSCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc(-c2ccncc2)nc2ccccc12)[n+]1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1cc(COc2ccccc2)on1)N1CCC(c2ccncc2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cc([C@@H]2NCCc3ccccc32)cs1)c1cncnc1NC1CCCC1,murcko,1,0,0.0,0,
furin,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccccn2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cc2ccccc2[nH]1)N1CCc2c1ccc1ccccc21,murcko,1,0,0.0,0,
furin,O=C(c1cc[nH]c1)c1ccccc1Cc1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2ccc3[nH]ccc3c2)nn1)N1CCCCC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2ccc3[nH]ncc3c2)nn1)N1CCCCC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2cccc(C[NH+]3CCOCC3)c2)cc1)N1CCNCC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2ccccc2)cc1)N1CCC(Cn2cnc3[nH]ncc3c2=O)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(Cc2ccccc2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2[nH]cc[nH+]2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(-c2nc3ccccc3o2)cc1)N1CCN(C(=O)C2CC2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(C[NH2+]Cc2cc3c(c(-c4cccnc4)c2)OCO3)cc1)N1CCCCCC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(Nc2ccnc3ccccc23)cc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(Nc2cnc(-c3ccccc3)o2)cc1)N1CCOCC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(OCc2ccccc2)cc1)N1CCC(c2nc3ccccc3n2Cc2ccccc2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc(Oc2ccccc2)cc1)N1CCC(c2cccnn2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc2[nH]c[nH+]c2c1)N1CCN(C(=O)c2cc(-c3ccccc3)nc3ccccc23)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CC[C@H](n2ccnn2)C1,murcko,1,0,0.0,0,
furin,O=C(c1ccc2ccccc2c1)N1CC[NH2+]CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccc[nH]1)N1CCC([NH2+]Cc2cccc(-n3ccnc3)c2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2cc[nH]n2)c1)N1CC(c2ccccc2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2ccccc2)c1)N1CCCC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2ccccc2)c1)N1CCC[C@@H](Cc2[nH]cc[nH+]2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2ccccc2)c1)N1CCN(c2[nH]cn[nH+]2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2ccccc2)c1)N1CCNCC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-c2ncnc3ccc(-c4cccnc4)cc23)c1)N1CCNCC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(-n2cc(CC3CC3)nn2)c1)N1CC[C@H](c2ccncc2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCc2c(nc(-c3cccnc3)nc2N2CCOCC2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cccc(NS(=O)(=O)N2CCCC2)c1)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,murcko,1,0,0.0,0,
furin,O=C(c1cccc2c1CC[NH2+]C2)N1CCN(c2ccccn2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)C(c1coc2ccccc2c1=O)C(c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N(C/C=C/c1ccccc1)CCC1CCCN1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N(Cc1ccccc1)c1ccc(-c2ccncn2)cc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CC(c2ocnc2Cn2cc(CN3CCNCC3)nn2)C1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CCC2(CC1)C[N@@H+](Cc1cccc(-c3cn[nH]c3)c1)CCO2,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CCOc2ccc(-c3cccnc3)cc2C1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CCc2c(c(=O)oc3cc(N4CCNCC4)ccc23)C1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1CCn2c(nnc2-c2ncns2)C1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)N1N=C(c2ccccc2)CC1c1cn(-c2ccccc2)nc1-c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)[C@@H]1[C@@H](c2cccc3c(=O)cc(-c4ccccc4)oc23)C=CC[C@H]1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1[nH]ccc1-n1cccc1C(=O)c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1c[nH]c(-c2c[nH]c3ccccc23)n1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1c[nH]c2ncc(-c3ccccc3)cc12,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1c[nH]c2ncc(-c3cccnc3)cc12,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1c[nH]c2ncccc12,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc(-c2cscn2)cc1-n1cncn1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc(OCCN2CCOCC2)cc1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc2[nH]cnc2c1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc2nc(NC(=O)c3csc(C4CCN(c5ncnc6ccsc56)CC4)n3)[nH]c2c1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1ccc2ncccc2c1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1cnc(Nc2ccccc2)s1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)c1csc([C@@H]2CCCN2C(=O)CC2CCCCC2)n1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1)n1cc(CCN2CCOCC2)c2ccccc21,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1-n1cc([C@@H]2CCC[NH2+]C2)nn1)N1CCCN(c2[nH]c3ccccc3[nH+]2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccccc1Nc1ccccc1)N1CC([C@@H]2CCCCN2)C1,murcko,1,0,0.0,0,
furin,O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccccc4)c3C=C1CCN(S(=O)(=O)c1cn[nH]c1)C2,murcko,1,0,0.0,0,
furin,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,murcko,1,0,0.0,0,
furin,O=C(c1cccs1)N1CCC[N@@H+](Cc2ccnc(-c3ccccc3)n2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccnc(-c2ccco2)c1)N1CC[NH+](C[C@H]2C[NH2+]CCO2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccncc1)N1CCN(CCCCOc2c(-c3ccccc3)oc3ccccc3c2=O)CC1,murcko,1,0,0.0,0,
furin,O=C(c1ccncc1)c1cccc(-c2cccc3[nH]ccc23)c1,murcko,1,0,0.0,0,
furin,O=C(c1ccoc1)N1CC[NH+](Cn2nc(-c3ccccc3)c3ccccc3c2=O)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cn2c(n1)CCCC2)N1CCn2c(nnc2-c2ccccc2)C1,murcko,1,0,0.0,0,
furin,O=C(c1cnc2[nH]ncc2c1)N1CCC[C@H]1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1cncc(-c2ccccc2)c1)N1CCN(C[C@@H]2CCC[NH2+]C2)CC1,murcko,1,0,0.0,0,
furin,O=C(c1cnn(-c2ccc(Oc3ccccc3)nc2)c1)c1cc2ccccc2[nH]1,murcko,1,0,0.0,0,
furin,O=C(c1csc(-c2ccccc2)n1)[n+]1ccccc1,murcko,1,0,0.0,0,
furin,O=C(c1nc(-c2cccc3[nH]ccc23)no1)N1CCc2ccccc2C1,murcko,1,0,0.0,0,
furin,O=C(c1nn(-c2ccc(CN3CCOCC3)cc2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,murcko,1,0,0.0,0,
furin,O=C1/C(=C/c2ccccc2)COc2ccccc21,murcko,1,0,0.0,0,
furin,O=C1/C=C/C=C/[C@@H](CO[C@H]2CCCCO2)COC(=O)CCC[C@@H](O[C@H]2CCCCO2)[C@@H](CCN2CCCCC2)CC1,murcko,1,0,0.0,0,
furin,O=C1/C=C/C=C/[C@H](CO[C@H]2CCCCO2)COC(=O)CCC[C@@H](O[C@@H]2CC[C@H](O[C@H]3CCCCO3)CO2)CCC1,murcko,1,0,0.0,0,
furin,O=C1/C=C/C=C\CCCCCCCC/C=C\OC2Oc3ccc4cc(c(/C=N/N5CCN(C6CCCC6)CC5)cc4c3C2=O)N1,murcko,1,0,0.0,0,
furin,O=C1/C=C/C=C\CCCCCCCC/C=C\OC2Oc3ccc4cc(c(/C=N\N5CCNCC5)cc4c3C2=O)N1,murcko,1,0,0.0,0,
furin,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(ccc4c3C2=O)N1,murcko,1,0,0.0,0,
furin,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,murcko,1,0,0.0,0,
furin,O=C1C2=CO[C@@H](O[C@H]3CCCCO3)C[C@@H]2C[C@H]2c3[nH]c4ccccc4c3CCN12,murcko,1,0,0.0,0,
furin,O=C1C2C3C=CC(C3)C2C(=O)N1c1c[nH]n(-c2ccccc2)c1=O,murcko,1,0,0.0,0,
furin,O=C1C2CN(Cc3ccccc3)CCN2C(=O)N1OC(=O)N1CCOc2ccccc21,murcko,1,0,0.0,0,
furin,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,murcko,1,0,0.0,0,
furin,O=C1C=C(N2CCc3ccccc3C2)O/C1=C\c1c[nH]c2ncccc12,murcko,1,0,0.0,0,
furin,O=C1C=C(NCc2cn(Cc3ccccc3)nn2)C(=O)c2ncccc21,murcko,1,0,0.0,0,
furin,O=C1C=C(NN2CCNCC2)O/C1=C\c1c[nH]c2ncccc12,murcko,1,0,0.0,0,
furin,O=C1C=C([C@@H]2CCC3C2CC[C@@H]2C4CC[C@@H](O[C@H]5CCCCO5)CC4CC[C@@H]32)CO1,murcko,1,0,0.0,0,
furin,O=C1C=C([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CCCCO7)CO6)CO5)C[C@H]4CC[C@@H]32)CO1,murcko,1,0,0.0,0,
furin,O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@H]4OCCC[C@@H]4O[C@H]4CCCCO4)CCC3[C@@H]12,murcko,1,0,0.0,0,
furin,O=C1C=C2C3CCCC3CCC2C2CCCCC12,murcko,1,0,0.0,0,
furin,O=C1C=C2C=C[C@H]3[C@@H]4CCCC4CC[C@H]3C2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC=c3cccc4c3c2c2c(ccc3cccc4c32)C1=O,murcko,1,0,0.0,0,
furin,O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13,murcko,1,0,0.0,0,
furin,O=C1C=C2CCC3C(=C2CC1)CCC1CCCC13,murcko,1,0,0.0,0,
furin,O=C1C=C2CCCCCCC=CCC/C=C/C=CC(=O)NC(=C1)C2=O,murcko,1,0,0.0,0,
furin,O=C1C=C2CCCCCCC=CCC/C=C\C=CC(=O)NC(=C1)C2=O,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3C(=C2CC1)C=CC1CCC[C@H]13,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3C(C(=O)CC4CCC[C@H]43)C2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3C(CCC4C5OCO[C@@H]5C[C@H]43)C2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3[C@@H](CCC4CC=C[C@H]43)[C@H]2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3[C@@H](CCC4CCC[C@H]43)[C@H]2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@@H]3[C@H](CCC4[C@@H](OC(=O)CCc5ccccc5)CC[C@H]43)[C@H]2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@H]3C4CCCC4CCC3C2CC1,murcko,1,0,0.0,0,
furin,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@H]3C2CC1,murcko,1,0,0.0,0,
furin,O=C1C=CC2=C3c4ccccc4OCC3CC2=C1,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=C1)CC[C@@H]1C2=CCC2CCC[C@H]21,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C3OC4(CCCC4)O[C@@H]3C[C@H]21,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C3O[C@H](C4CCCCC4)O[C@@H]3C[C@H]21,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC(=O)[C@@H]21,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3C[C@H]4OC=NC4C3CC[C@@H]21,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,murcko,1,0,0.0,0,
furin,O=C1C=CC2C(=O)C3=Cc4ccccc4C[C@H]3C[C@H]2C1.O=C1C=CC2C(=O)C3=Cc4ccccc4C[C@H]3C[C@H]2C1,murcko,1,0,0.0,0,
furin,O=C1C=CC2C3=CC(=O)[C@H]4C(CCC5CCCC[C@H]54)C3CC[C@H]2C1,murcko,1,0,0.0,0,
furin,O=C1C=CC2[C@H]3CCC4[C@@H](C(=O)Nc5ccccc5)CC[C@H]4[C@@H]3CC[C@H]2N1,murcko,1,0,0.0,0,
furin,O=C1C=CC=C2CCCCc3cc4c(c5c3C12CO5)OCO4,murcko,1,0,0.0,0,
furin,O=C1C=CCCN1Cc1ccc(Oc2ccccc2)nc1,murcko,1,0,0.0,0,
furin,O=C1C=CCO1,murcko,1,0,0.0,0,
furin,O=C1C=COC1[C@H]1CCC2C1CC(=O)C1[C@H]2CC=C2C[C@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CC[C@H]21,murcko,1,0,0.0,0,
furin,O=C1C=C[C@@H]2C(=CC[C@H]3C4CCCC4CC(=O)C32)C1,murcko,1,0,0.0,0,
furin,O=C1C=C[C@@H]2C[C@H]3OC(=O)C[C@H]4C5CC[C@H](C2C1)[C@@]34CO5,murcko,1,0,0.0,0,
furin,O=C1C=C[C@]2(CC1)Oc1ccccc1C2=O,murcko,1,0,0.0,0,
furin,O=C1CC(N2CC[C@@H]([NH2+]Cc3cccc(-c4ccccn4)c3)C2)=NC(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CC(c2ccc3ccccc3c2)C(C(=O)Nc2ccc3[nH]ncc3c2)=CN1,murcko,1,0,0.0,0,
furin,O=C1CC(c2cccc(OC3CCCC3)c2)CN1,murcko,1,0,0.0,0,
furin,O=C1CC(c2ccccc2)C=C(SCC(=O)Nc2nccs2)N1,murcko,1,0,0.0,0,
furin,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)CC=N2,murcko,1,0,0.0,0,
furin,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,murcko,1,0,0.0,0,
furin,O=C1CC(c2ccccc2)Sc2ccccc2N1,murcko,1,0,0.0,0,
furin,O=C1CC/C=C/C=C/CNC(=O)/C=C/CCOC(=O)[C@H]2CCCN2C(=O)c2coc(n2)C1,murcko,1,0,0.0,0,
furin,O=C1CC23CC[C@H]4OC(=O)[C@]5(O[C@@H]2O1)C1CC(=O)O[C@H]1CC435,murcko,1,0,0.0,0,
furin,O=C1CC2C(=CC[C@@H]3C4CC[C@@H]5C6C[C@H]7O[C@H]7C[C@@H]6C(=O)C[C@H]5[C@@H]4C[C@@H]23)O1,murcko,1,0,0.0,0,
furin,O=C1CC2CC(=O)OC3C(COC(=O)c4ccccc4)OC(OC(=O)c4ccccc4)C(OC(=O)c4cccc(c42)O1)C3OC(=O)c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CC=NN1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CCC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccccc2)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCCCCN1,murcko,1,0,0.0,0,
furin,O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1.O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCC(=O)N4CCC(Nc5ccc6c(n5)c(-c5cncnc5)cn6-c5ccccc5)CC4)c3C2=O)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccccc5)CC4)ccc3C2=O)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(N2Cc3cc(CNC(=O)Nc4ccccc4)ccc3C2=O)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1.O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(NC(=O)Cc2ccccc2)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC(c2ccc3[nH]c(-c4ccccc4)nc3c2)=NN1,murcko,1,0,0.0,0,
furin,O=C1CCC(c2ccccc2)=NN1,murcko,1,0,0.0,0,
furin,O=C1CCC(c2ccccc2)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCC2C(=CCC3C4CCCC4CC(=O)C23)C1,murcko,1,0,0.0,0,
furin,O=C1CCC2C(CO1)CC(=O)C1C2CCC2C(c3ccoc3)OC(=O)C3OC321,murcko,1,0,0.0,0,
furin,O=C1CCC2C1CCC1C3CCCCC3=CCC21,murcko,1,0,0.0,0,
furin,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,murcko,1,0,0.0,0,
furin,O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5,murcko,1,0,0.0,0,
furin,O=C1CCCC(=O)C1C(=O)c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CCCC(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CCCC(=O)N1CCCCN1CCN(c2ncccn2)CC1,murcko,1,0,0.0,0,
furin,O=C1CCCCCCC2O[C@H]2C[C@@H](C=Cc2cscn2)NC(=O)CCC1,murcko,1,0,0.0,0,
furin,O=C1CCCCCCC2O[C@H]2C[C@@H](C=Cc2cscn2)OC(=O)CCC1,murcko,1,0,0.0,0,
furin,O=C1CCCCCCCCCCCC2CCC[C@H](C[C@@H](O[C@H]3CCCCO3)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CCCCO1)O2,murcko,1,0,0.0,0,
furin,O=C1CCCCCCCCCCCC2CCC[C@H](C[C@@H](O[C@H]3CCCCO3)/C=C/C=C/C=C/C=C/CC/C=C/C=C/CCCCO1)O2,murcko,1,0,0.0,0,
furin,O=C1CCCCN1c1ccc(N2CCc3cnn(-c4ccccc4)c3C2=O)cc1,murcko,1,0,0.0,0,
furin,O=C1CCCCO1,murcko,1,0,0.0,0,
furin,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,murcko,1,0,0.0,0,
furin,O=C1CCCN1.c1ccc(Cc2cccc([C@]34CCCC(CO3)O4)c2)cc1,murcko,1,0,0.0,0,
furin,O=C1CCCN1C(=O)Nc1ccc(Oc2ccnc(-c3cn[nH]c3)c2)cn1,murcko,1,0,0.0,0,
furin,O=C1CCCN1C(=O)c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CCCN1C[C@H]1CC[N@@H+](Cc2cccc(-c3cn[nH]c3)c2)CC1,murcko,1,0,0.0,0,
furin,O=C1CCCN1[C@H]1CCOc2ccc(S(=O)(=O)c3ccccc3)cc21,murcko,1,0,0.0,0,
furin,O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)CN1,murcko,1,0,0.0,0,
furin,O=C1CCCO1,murcko,1,0,0.0,0,
furin,O=C1CCCON1Cc1ccc(Nc2ccccc2)cc1,murcko,1,0,0.0,0,
furin,O=C1CCCS1,murcko,1,0,0.0,0,
furin,O=C1CCC[C@@H](O[C@@H]2CC[C@@H](O[C@@H]3CCCCO3)CO2)CCC[C@@H](O[C@H]2CCCCO2)/C=C/C=C/CCO1,murcko,1,0,0.0,0,
furin,O=C1CCC[C@@H]([NH2+]Cc2cccc(-c3ccccc3)c2)CN1,murcko,1,0,0.0,0,
furin,O=C1CCC[C@@H](c2nc3cc(-c4cnoc4)ccc3n2C2CCCCC2)N1c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CCC[C@H](CC[C@H]2CC=CC3=CCCC[C@@H]32)O1,murcko,1,0,0.0,0,
furin,O=C1CCCc2c1cc(C(=O)Nc1ccc(Oc3ccnc4ccccc34)cn1)c(=O)n2-c1ccccc1,murcko,1,0,0.0,0,
furin,O=C1CCCc2ncccc2C(=O)OCC2OC34CC2CCC3CC(OC(=O)c2ccccc2)C(C4)O1,murcko,1,0,0.0,0,
furin,O=C1CCN(c2ccc3[nH]ccc3c2)c2ccccc21,murcko,1,0,0.0,0,
furin,O=C1CCN2CCc3ccccc3C2C1,murcko,1,0,0.0,0,
furin,O=C1CCN2CCc3ccccc3[C@@H]2C1,murcko,1,0,0.0,0,
furin,O=C1CCO1,murcko,1,0,0.0,0,
furin,O=C1CCS(=O)(=O)C(c2ccccc2)N1,murcko,1,0,0.0,0,
furin,O=C1CCSSCCNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)CN1,murcko,1,0,0.0,0,
furin,O=C1CCSSC[C@@H]2NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CSSCCNC(=O)CNC(=O)CNC2=O)NC(=O)CNC(=O)CN1,murcko,1,0,0.0,0,
furin,O=C1CC[C@@H](C(=O)N2CCSC2)N1,murcko,1,0,0.0,0,
furin,O=C1CC[C@@H](CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNC[C@@H]6CCC(=O)N6)cn5)c4)c3)cn2)N1,murcko,1,0,0.0,0,
furin,O=C1CC[C@@H]([NH2+]Cc2cccc(-c3cccs3)c2)CN1,murcko,1,0,0.0,0,
furin,O=C1CC[C@@H]2C1CC[C@H]1C3CCCCC3=CC[C@@H]21,murcko,1,0,0.0,0,
furin,O=C1CC[C@@H]2C[N@@H+](Cc3ccc(-n4c[nH+]c5ccccc54)cc3)CCN12,murcko,1,0,0.0,0,
furin,O=C1CC[C@H](N2C(=O)c3cccc4c(Cc5ccc(CN6CCOCC6)cc5)ccc2c34)C(=O)N1,murcko,1,0,0.0,0,
furin,O=C1CC[C@H](c2ccccc2)c2ccccc21,murcko,1,0,0.0,0,
furin,O=C1CC[C@H]2C[N@H+](Cc3cccc(-c4cn[nH]c4)c3)CCN12,murcko,1,0,0.0,0,
furin,O=C1CC[C@]2(CC[N@H+](Cc3cccc(-c4ccn[nH]4)c3)CC2)N1,murcko,1,0,0.0,0,
furin,O=C1CC[C@]23CCCCCC(CCC2)[C@H]13,murcko,1,0,0.0,0,
furin,O=C1CC[N@H+](Cc2ccnc(-c3ccccc3)n2)CCN1,murcko,1,0,0.0,0,
furin,O=C1CCc2cc(C[NH2+]Cc3cccc(-c4ccccn4)c3)ccc2N1,murcko,1,0,0.0,0,
furin,O=C1CCc2cc(C[NH2+]Cc3cccc(-c4cn[nH]c4)c3)ccc2N1,murcko,1,0,0.0,0,
