target_class,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,scaffold_assayed_fraction,n_assays,assayed_targets
na,O=C(NCCO[C@H]1CCNC1)c1cnccn1,murcko,1,0,0.0,0,
na,O=C(NCCOc1cc2ccccc2cc1C(=O)Nc1ccccc1)c1ccc2ccccc2c1,murcko,1,0,0.0,0,
na,O=C(NCCS(=O)(=O)c1ccccn1)c1cnc(-c2ccccc2)s1,murcko,1,0,0.0,0,
na,O=C(NCC[C@@H]1CCCN1)c1cn2c3c(c(N4CCC(c5cnccn5)C4)ccc3c1=O)Oc1cc3ccccc3cc1-2,murcko,1,0,0.0,0,
na,O=C(NCC[C@@H]1CCC[NH2+]C1)c1cc[nH]c1,murcko,1,0,0.0,0,
na,O=C(NCC[C@H]1CCCCO1)c1c[nH+]cc2[nH]ccc12,murcko,1,0,0.0,0,
na,O=C(NCC[C@H]1CCN(C(=O)[C@]23CC=CC[N@H+]2CCC3)C1)c1[nH]ccc1C1CC1,murcko,1,0,0.0,0,
na,O=C(NCC[N@@H+]1CCCNCC1)c1ccc2[nH]c(=O)[nH]c2c1,murcko,1,0,0.0,0,
na,O=C(NCC[NH+]1CCCC1)c1cc(=O)[nH]c2ccc(S(=O)(=O)[N-]c3ccccc3)cc12,murcko,1,0,0.0,0,
na,O=C(NCC[NH+]1CCCCC1)c1ncc2[nH]cnc2n1,murcko,1,0,0.0,0,
na,O=C(NCC[NH+]1CCOCC1)NCc1ccc(C[NH+]2CCCCC2)cc1,murcko,1,0,0.0,0,
na,O=C(NCC[NH+]1CCOCC1)NCc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCC[NH2+]C1CC1)C1=CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCC[NH2+]C1CC1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCC[NH2+]Cc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)C1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)N1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)c1ccc2[n+](c1)CCN2,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)c1ccc2c(c1)NCCCN2,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)c1ccc[nH]1,murcko,1,0,0.0,0,
na,O=C(NCCc1[nH]c2ccccc2[nH+]1)c1cncc2[nH]ccc12,murcko,1,0,0.0,0,
na,O=C(NCCc1c[nH][nH]c1=O)c1nc2ccccc2c(=O)[nH]1,murcko,1,0,0.0,0,
na,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1cc(=O)[nH]c2ccccc12)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1cc(=O)[nH]cn1)[C@@H]1CC[C@@H]2CCCC[N@@H+]21,murcko,1,0,0.0,0,
na,O=C(NCCc1ccc(-c2cn3ccccc3n2)cc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccc(-n2cnc3cnccc32)cc1)NS(=O)(=O)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccc(OCC[NH+]2CCCC2)cc1)NNC(=O)[C@H]1CC2CCC1O2,murcko,1,0,0.0,0,
na,O=C(NCCc1ccc2c(c1)CCO2)N[C@@H]1CCc2ccccc21,murcko,1,0,0.0,0,
na,O=C(NCCc1ccc2c(c1)OCO2)NCc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)C1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)NC1CCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)NCC1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)NCc1ccc(N2CCNC2=O)cc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)Nc1cccc(Oc2cc[nH+]cc2)c1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)Nc1cn[nH]c1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)[C@@H]1CCC[N@@H+]1C1CCOCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)[C@@H]1C[C@@H]1c1nc[nH]n1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)[C@H]1COCC[N@H+]1C1CCCC1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cc(-c2cccs2)nc2ccccc12,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cc(S(=O)(=O)NCCc2ccccc2)c[nH]1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cccc2cc(-c3ccc4c(C(=O)NCCc5ccccc5)cccc4c3)ccc12,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cccnc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cncc2[nH]ccc12,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1cnccn1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccc1)c1n[nH]c2c1CNC2,murcko,1,0,0.0,0,
na,O=C(NCCc1ccccn1)NCc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1ccco1)c1cc(=O)[nH]c2ccc(S(=O)(=O)[N-]c3ccccc3)cc12,murcko,1,0,0.0,0,
na,O=C(NCCc1ccco1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCc1cccs1)c1ccccn1,murcko,1,0,0.0,0,
na,O=C(NCCc1coc(-c2ccccc2)n1)c1cccc(-c2ncon2)c1,murcko,1,0,0.0,0,
na,O=C(NCCc1cscn1)Nc1cccc(Oc2cc[nH+]cc2)c1,murcko,1,0,0.0,0,
na,O=C(NCCc1nc[nH]n1)[C@H]1CCCC[N@H+]1Cc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCCn1ccc(-c2ccccc2)n1)c1cc[nH]n1,murcko,1,0,0.0,0,
na,O=C(NCCn1cccn1)c1cc(-c2ccco2)on1,murcko,1,0,0.0,0,
na,O=C(NCCn1nc(-c2ccccc2)c2cncnc21)c1ccncc1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H](c1ccccc1)[NH+]1CCCCC1)C1(C2CNC2)CCC1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H](c1ccco1)[NH+]1CCOCC1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCC[NH2+]1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCCN1)c1ccc[nH]1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCCN1C(=O)c1ccc[nH+]c1)[C@@H]1CCC[N@@H+]1C1CC1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCC[NH2+]1)c1c[nH]ccc1=O,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCC[NH2+]1)c1ccc2c(c1)NCCCN2,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCC[NH2+]1)c1ccc[nH]c1=O,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1CCC[NH2+][C@H]1c1cnc[nH]1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NC[C@@H]1C[C@H]1NC(=O)C1CCC1)c1[nH+]ccc2ccccc12,murcko,1,0,0.0,0,
na,O=C(NC[C@@]1([NH+]2CCOCC2)CCSC1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NC[C@H](c1ccccc1)N1CCOCC1)c1cnc(-c2ncccn2)s1,murcko,1,0,0.0,0,
na,O=C(NC[C@H]1CCCCN1)C1CC1,murcko,1,0,0.0,0,
na,O=C(NC[C@H]1CCCC[NH2+]C1)N1CCC(c2cnn[nH]2)C1,murcko,1,0,0.0,0,
na,O=C(NC[C@H]1CC[NH2+]1)c1cccc2[nH]ncc12,murcko,1,0,0.0,0,
na,O=C(NC[C@H]1[C@H]2C[NH2+]C[C@@H]12)c1c[nH]c[nH+]1,murcko,1,0,0.0,0,
na,O=C(NC[C@]1(c2[nH]cc[nH+]2)NC=NC1=O)c1ccc[nH]1,murcko,1,0,0.0,0,
na,O=C(NC[C@]12CCCN[C@H]1C2)c1ccn[nH]1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1ccc2[nH]nnc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1ccc2c(c1)BOC2,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1ccc2c[nH]nc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1ccc2n[nH]c(=O)n2c1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1cccc2[nH]cnc12,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1cnc2[nH]ccc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]cc[nH+]1)c1csc(-c2nc[nH]n2)n1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]nc[n+]1C1CC1)c1ccc2[nH]nnc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]nc[nH+]1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1[nH]nc[nH+]1)c1ccccn1,murcko,1,0,0.0,0,
na,O=C(NCc1c2c(c[nH]c1=O)CCCC2)c1cc(NC2CCOCC2)cc(-c2ccc(N3CCNCC3)nc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1c[nH][nH+]c1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1cc(-c2ccccc2)[nH]n1)[C@@H]1CCC[NH2+]1,murcko,1,0,0.0,0,
na,O=C(NCc1cc(=O)[nH]cn1)C1CCCN1,murcko,1,0,0.0,0,
na,O=C(NCc1cc[nH+]cc1)N1CCCC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(-c2cc[nH]n2)cc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(-c2ccccc2)cc1)NCc1ccc(N2CCNC2=O)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(-n2cc[nH]c2=O)cc1)N[C@@H]1CC[NH2+]C1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(-n2cccn2)nc1)C1CCC(c2nccc(Nc3cc[nH]n3)n2)CC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(CN2CCOCC2)cc1)NCc1ccc(C[NH+]2CCOCC2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(C[NH+]2CCCC2)cc1)C1CCNC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(C[NH+]2CCCC2)cc1)N[C@H]1CC[N@@H+](Cc2ccccc2)C1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(C[NH+]2CCCC2)cc1)Nc1ccc2c(c1)C(=O)NC2,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(C[NH+]2CCCC2)cc1)c1[nH]nc2c1CCCC2,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(C[NH+]2CCOCC2)cc1)c1cnccn1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(N2CCC[NH2+]CC2)nc1)Nc1ccc[nH+]c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(N2CCNC2=O)cc1)NCc1ncn[nH]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(N2CC[NH2+]CC2)nc1)NC[C@H]1CCOC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(N2CC[NH2+]CC2)nc1)NCc1ccc(N2CC[NH2+]CC2)nc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(N2CC[NH2+]CC2)nc1)Nc1ccncc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(Oc2cc[nH+]cc2)cc1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2ccccc2)no1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc2c(c1)OCO2)c1cc2ccccc2[nH]c1=O,murcko,1,0,0.0,0,
na,O=C(NCc1ccc2cc[nH]c2n1)c1n[nH]cc1C[NH+]1CCCC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc2ccccc2c1)NCc1ccn2nccc2n1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc2oc(=O)[nH]c2c1)NC1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc[nH+]c1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc[nH]1)Nc1ccc2nc[nH]c(=O)c2c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc[nH]c1=O)[C@H]1CCc2[nH]c[nH+]c2C1,murcko,1,0,0.0,0,
na,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCNCC3)cc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(-n2ccnn2)c1)N[C@@H]1COc2ccccc2C1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(C[NH+]2CCCCC2)c1)NC1CC1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(C[NH+]2CCCCC2)c1)NC[C@H]1CCCO1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(C[NH+]2CCOCC2)c1)NC[C@H]1CCCO1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(OCC[NH+]2CCOCC2)c1)C1CCCC1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(OCC[NH+]2CCOCC2)c1)NC1CCCCC1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(OCC[NH+]2CCOCC2)c1)N[C@@H]1CCc2n[nH]cc2C1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(OCC[NH+]2CCOCC2)c1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc(OC[C@@H]2C[N@@H+]2CC2CC2)c1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc[nH+]1)Nc1cccc(Oc2cc[nH+]cc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc[nH+]1)c1ccc2c(c1)[nH]c(=O)n2CC1CC1,murcko,1,0,0.0,0,
na,O=C(NCc1cccc[nH+]1)c1cnc2[nH]ccc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N(Cc1ccccc1)C1CCNCC1.O=C(NCc1ccccc1)N(Cc1ccccc1)C1CCNCC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N(c1ccc(-c2ccc(=O)[nH]c2)cc1)[C@H]1CC[C@H](Nc2ccccn2)CC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCC1COC[C@H]2CCC[N@H+]12,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NC[C@@H](C(=O)N1CCOCC1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NC[C@H]1CCCO1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1[nH]c2ccccc2[nH+]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1ccc(-n2cc[nH+]c2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1ccc(C(=O)N2CCOCC2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1ccc(C[NH+]2CCOCC2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1ccc(N2CCCNC2=O)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1ccc2c(c1)OCO2,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1cccc(N2CCOC2=O)c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1cccc2c1CCOC2,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1cccc[nH+]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NCc1nnc[nH]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NN=Cc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)NNc1ncccn1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N[C@@H]1CCN(c2cccc[nH+]2)C1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N[C@@H]1C[C@H]1C1CCOCC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N[C@H](c1ccc2c(c1)OCCO2)C1CC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N[C@H]1CCCNC1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)N[C@H]1CCN(Cc2ccccc2)C1=O,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1ccc(S(=O)(=O)[N-]c2ccccc2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1ccc[nH+]c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1cccc(C(=O)NCc2ccncc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1ccccn1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1cccnc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1cn[nH]c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nc1nc2ccccc2s1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)Nn1cnc2ccccc21,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)[C@H]1CCCN1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1[nH+]ccc2ccccc12,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1[nH]nc2ccccc12,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1c[nH]c[nH+]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1ccc[nH]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1ccn[nH]1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1ccnc(-c2ccccc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1C(C2)O[C@@H]2CC[C@H]1C2,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCO[C@@H]1C2,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1cnc(-c2ccccc2)s1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccc1)c1nc[nH]n1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccn1)c1cc(-c2cccnc2)cnc1-c1ccccn1,murcko,1,0,0.0,0,
na,O=C(NCc1ccccn1)c1cc(-c2cccnc2)ncc1-c1nccs1,murcko,1,0,0.0,0,
na,O=C(NCc1cccnc1)c1cc(-n2cnn(Cc3ccccc3)c2=O)[nH]n1,murcko,1,0,0.0,0,
na,O=C(NCc1cccnc1)c1cncc(-c2ccccc2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1cccs1)[C@H](NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1ccn2nccc2n1)N[C@H]1CCOc2ccccc21,murcko,1,0,0.0,0,
na,O=C(NCc1ccn[nH]1)c1ccc2[nH]ncc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1ccncc1)Nc1cccc2cc[nH]c12,murcko,1,0,0.0,0,
na,O=C(NCc1cn(CC2CC[NH2+]C2)nn1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1cn[nH]c1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1cnccn1)c1c(=O)c2ccc(N3CCCNCC3)nc2n2c1sc1ccccc12,murcko,1,0,0.0,0,
na,O=C(NCc1cnccn1)c1c(=O)c2ccc(N3C[C@H]4CNC[C@H]4C3)nc2n2c1sc1ccccc12,murcko,1,0,0.0,0,
na,O=C(NCc1cncnc1)c1cc(O[C@@H]2CCOC2)cc(-c2nccs2)c1,murcko,1,0,0.0,0,
na,O=C(NCc1csc[nH+]1)c1ccc2[nH]ncc2c1,murcko,1,0,0.0,0,
na,O=C(NCc1cscn1)c1cccc2nc[nH]c12,murcko,1,0,0.0,0,
na,O=C(NCc1nc(=O)cc[nH]1)C1CC[NH2+]CC1,murcko,1,0,0.0,0,
na,O=C(NCc1nc[nH]n1)C1CCC[NH2+]1,murcko,1,0,0.0,0,
na,O=C(NCc1nc[nH]n1)[C@H]1CCNc2[nH]nnc21,murcko,1,0,0.0,0,
na,O=C(NCc1nc[nH]n1)c1cccnc1,murcko,1,0,0.0,0,
na,O=C(NCc1nc[nH]n1)c1cnc2c(c1)CCCN2,murcko,1,0,0.0,0,
na,O=C(NCc1ncc(C(=O)Nc2ccccn2)s1)c1ccncn1,murcko,1,0,0.0,0,
na,O=C(NCc1ncc[nH]1)NC[C@H]1OC(=O)CC12CCC2,murcko,1,0,0.0,0,
na,O=C(NCc1nccs1)Nc1ccc(Oc2ccnc3ccccc23)cc1,murcko,1,0,0.0,0,
na,O=C(NCc1ncncn1)[C@H]1CC12C[NH2+]C2,murcko,1,0,0.0,0,
na,O=C(NCc1nnc[nH]1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NCc1nncn1C1CC1)Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NN1CC2CCCC2C1)NS(=O)(=O)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NN1CCCCC1)c1nn(-c2ccccc2)c2c1Cc1ccccc1-2,murcko,1,0,0.0,0,
na,O=C(NN=Cc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NNC(=O)c1nncc2ccccc12)N[C@H]1CCc2ccccc2C1,murcko,1,0,0.0,0,
na,O=C(NNCc1ccccc1)c1ccon1,murcko,1,0,0.0,0,
na,O=C(NNS(=O)(=O)c1ccccc1)c1ccc2c(c1)OCCO2,murcko,1,0,0.0,0,
na,O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2)c1,murcko,1,0,0.0,0,
na,O=C(NNS(=O)(=O)c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NNc1ccccc1)c1cccnc1,murcko,1,0,0.0,0,
na,O=C(NOCC1CC1)c1ccccc1Nc1ccccc1,murcko,1,0,0.0,0,
na,O=C(NO[C@H]1CCCCO1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)Cc1ccccc1)C1CCN(c2ccccn2)CC1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(NS(=O)(=O)c1cn[nH]c1)c1ccc(-n2cccn2)nc1N1CCCC1,murcko,1,0,0.0,0,
na,O=C(N[C@@H](C(=O)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12)c1ccccc1)c1cccnc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1cnnc1)C2)c1ccccc1)C1CCCCC1,murcko,1,0,0.0,0,
na,O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccccc2)c1=O,murcko,1,0,0.0,0,
na,O=C(N[C@@H](Cc1c[nH]c[nH+]1)C(=O)NC[C@]12C[C@H](C[NH2+]1)C2)c1ccc[nH+]c1,murcko,1,0,0.0,0,
na,O=C(N[C@@H](Cc1c[nH]cn1)C(=O)NCC[C@H]1CCC[NH2+]1)c1ccc[nH+]c1,murcko,1,0,0.0,0,
na,O=C(N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1C(=O)N2CCS[C@@H]12)c1conc1-c1ccccc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1C2CCC(C2)[C@H]1c1ccccc1)[C@H]1[C@@H]2C[NH2+][C@@H]21,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCCCNC1)[C@@H]1C[NH2+]CCO1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCCN(C(=O)C[N@@H+]2C[C@H]3C[C@H]3C2)C1)c1cc2ccccc2[nH]1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCCN(C(=O)[C@H]2CCC[NH2+]C2)C1)c1cnn[nH]1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCCOC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3ccccc32)[C@H]1c1ccncc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCC[C@@H]1[NH+]1CCCC1)c1ccc2[nH]ccc2c1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCC[NH2+]C1)c1cc[nH]c1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCN(C(=O)C[NH+]2CCCCC2)C1)C1CC1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCN(C(=O)c2ccccc2)C12CCC2)[C@H]1C[NH+]2CCN1CC2,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CC[N@H+]2CCCC[C@H]12)c1ccccc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCc2ccccc21)[C@@H](CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CCc2ccccc21)c1cn[nH]c1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1CN(C(=O)c2ccccc2)C2(CCOCC2)C1)C1CCOCC1,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1C[C@@H]2CCC[C@@H]21)c1cc(=O)[nH]c2c1CCCN2,murcko,1,0,0.0,0,
na,O=C(N[C@@H]1C[C@H]2CCC[C@H]21)[C@@H]1CCCN1,murcko,1,0,0.0,0,
